employee_id,nationality_group,industry,job_category,monthly_salary_kwd,start_date,end_date,reason_for_leaving,filed_dispute
4196,South Asian,Construction,Cook,182.28,2011-10-29,2022-12-06,Resignation,0
4197,Southeast Asian,Health,Cook,161.39,2011-01-31,2021-07-01,Termination,0
4198,Southeast Asian,Logistics,Cook,123.0,2005-06-11,2014-12-26,Resignation,0
4199,South Asian,Logistics,Accountant,299.0,2011-10-24,2022-12-11,Termination,0
4200,South Asian,Oil & Gas,Nurse,441.38,2015-01-12,2020-11-11,Termination,0
4201,South Asian,Construction,Helper,123.1,2008-05-09,2016-07-14,Resignation,0
4202,South Asian,Logistics,Accountant,235.17,2018-10-20,2021-01-04,Resignation,1
4203,Southeast Asian,Construction,Clerk,198.37,2012-08-03,2019-01-22,Contract End,0
4204,South Asian,Construction,Engineer,453.26,2012-07-24,2023-11-26,Resignation,0
4205,South Asian,Oil & Gas,Clerk,176.21,2019-10-27,2021-01-06,Resignation,0
4206,South Asian,Retail,Electrician,248.06,2014-12-26,2020-12-31,Resignation,0
4207,Arab,Hospitality,Accountant,370.4,2011-05-27,2023-02-02,Resignation,0
4208,Southeast Asian,Hospitality,Driver,168.77,2005-09-28,2013-05-15,Resignation,0
4209,Southeast Asian,Logistics,Manager,678.62,2014-09-30,2017-10-24,Resignation,0
4210,South Asian,Construction,Manager,509.81,2010-05-04,2016-06-26,Resignation,0
4211,Arab,IT,Cook,216.61,2011-04-12,2019-05-25,Termination,0
4212,South Asian,Hospitality,Clerk,174.03,2010-01-12,2017-07-08,Resignation,0
4213,South Asian,Construction,Electrician,233.77,2016-02-21,2020-12-07,Resignation,0
4214,South Asian,Retail,Cook,133.76,2013-10-16,2024-02-23,Termination,1
4215,South Asian,Construction,Clerk,177.09,2022-09-03,2024-04-26,Termination,1
4216,South Asian,Health,Manager,1401.07,2013-10-08,2020-06-06,Termination,0
4217,Arab,Construction,Clerk,248.49,2005-06-09,2010-08-18,Resignation,0
4218,South Asian,Retail,Nurse,389.66,2007-11-29,2017-03-07,Contract End,0
4219,Southeast Asian,Construction,Manager,1815.36,2009-05-18,2019-01-21,Resignation,0
4220,South Asian,Oil & Gas,IT Professional,440.98,2018-09-25,2020-05-25,Termination,1
4221,Arab,IT,Manager,1670.81,2009-04-07,2020-11-25,Termination,0
4222,Arab,Construction,Helper,118.09,2015-10-07,2024-02-06,Resignation,0
4223,South Asian,Health,Driver,161.98,2009-12-10,2015-03-18,Contract End,0
4224,South Asian,Logistics,Accountant,371.8,2012-10-28,2022-08-10,Resignation,0
4225,African,Logistics,Manager,755.58,2015-03-26,2022-10-15,Resignation,1
4226,South Asian,Oil & Gas,IT Professional,715.82,2007-06-29,2019-04-05,Resignation,0
4227,Arab,Construction,Manager,1052.09,2020-12-12,2024-09-24,Resignation,0
4228,South Asian,Logistics,Cook,154.44,2005-08-16,2010-04-08,Resignation,0
4229,Arab,IT,Cook,121.27,2010-07-26,2018-10-03,Termination,1
4230,Arab,Logistics,IT Professional,582.69,2019-03-12,2021-08-02,Resignation,0
4231,South Asian,Construction,Labourer,120.98,2011-03-10,2020-06-05,Termination,0
4232,South Asian,Construction,Electrician,192.38,2009-05-04,2020-01-08,Resignation,0
4233,Western,Logistics,Helper,130.28,2008-08-01,2013-05-06,Resignation,0
4234,South Asian,Construction,Plumber,129.48,2002-06-04,2013-02-16,Resignation,0
4235,South Asian,Construction,IT Professional,418.44,2004-02-27,2015-01-21,Contract End,1
4236,South Asian,Construction,Engineer,887.87,2011-05-06,2016-01-11,Resignation,0
4237,South Asian,Construction,Cook,192.73,2000-01-30,2010-03-12,Resignation,0
4238,Southeast Asian,Retail,Labourer,106.87,1998-09-26,2010-04-04,Resignation,0
4239,South Asian,Logistics,Plumber,203.69,2015-10-16,2020-04-12,Termination,1
4240,South Asian,Retail,Manager,1878.6,2019-05-04,2021-07-14,Resignation,0
4241,Arab,Retail,Engineer,1182.5,2005-11-05,2015-04-08,Termination,1
4242,Arab,Health,Cook,136.49,2005-10-28,2012-09-20,Resignation,0
4243,Southeast Asian,Health,Helper,136.13,2019-02-19,2023-03-24,Resignation,0
4244,South Asian,Health,Accountant,282.2,2014-07-30,2023-02-08,Termination,0
4245,South Asian,Construction,Cook,121.61,2014-07-02,2017-04-07,Resignation,0
4246,Southeast Asian,Construction,Clerk,171.06,2015-09-27,2024-05-10,Resignation,0
4247,South Asian,Health,Engineer,485.14,2005-01-18,2015-10-06,Resignation,0
4248,Western,Finance,Labourer,115.89,2010-11-26,2018-04-26,Resignation,0
4249,South Asian,Logistics,Helper,113.56,2016-01-06,2020-07-18,Termination,1
4250,Arab,Hospitality,IT Professional,689.25,2018-07-29,2020-03-06,Termination,1
4251,Southeast Asian,Hospitality,Manager,1882.81,2003-12-05,2015-10-16,Termination,0
4252,Southeast Asian,Logistics,IT Professional,422.21,2003-01-17,2011-10-29,Resignation,1
4253,South Asian,Finance,IT Professional,443.6,2009-11-04,2018-06-13,Resignation,0
4254,Southeast Asian,Construction,Manager,1029.93,2007-10-22,2015-11-13,Resignation,0
4255,South Asian,Retail,Plumber,162.6,2007-03-07,2018-08-10,Resignation,0
4256,Southeast Asian,Health,Labourer,124.68,2008-07-01,2017-11-25,Resignation,0
4257,Arab,Construction,Nurse,562.62,2005-04-30,2013-10-04,Resignation,0
4258,South Asian,Hospitality,Electrician,231.37,2017-04-13,2021-09-29,Resignation,0
4259,South Asian,Construction,Electrician,244.27,2011-12-02,2022-01-01,Resignation,0
4260,South Asian,Finance,Labourer,127.98,2004-01-18,2014-12-05,Resignation,0
4261,South Asian,Finance,Clerk,183.36,2019-07-12,2024-06-17,Resignation,0
4262,Arab,Construction,Accountant,405.81,2010-05-02,2019-10-12,Termination,0
4263,Western,Retail,Helper,120.57,2006-07-30,2015-04-04,Termination,0
4264,South Asian,Construction,Cook,178.33,2004-02-16,2015-07-14,Resignation,0
4265,South Asian,IT,IT Professional,488.47,2014-02-19,2015-12-10,Resignation,0
4266,South Asian,IT,Manager,1070.35,2013-10-18,2016-12-29,Resignation,0
4267,Arab,Logistics,Plumber,131.34,2013-05-23,2017-12-19,Resignation,1
4268,South Asian,Retail,IT Professional,436.35,2009-03-20,2011-08-18,Termination,1
4269,South Asian,Construction,Cook,198.06,2014-10-21,2021-01-10,Resignation,0
4270,Southeast Asian,Construction,Electrician,243.94,2001-06-21,2010-10-07,Termination,0
4271,Arab,Construction,Plumber,222.83,2005-09-10,2010-03-20,Termination,0
4272,South Asian,Logistics,Accountant,372.13,2014-09-25,2016-06-07,Termination,0
4273,South Asian,Construction,Cook,142.77,2019-09-27,2022-10-24,Resignation,0
4274,African,Retail,Nurse,373.77,2007-03-11,2017-07-04,Termination,1
4275,South Asian,Construction,Plumber,137.05,2010-10-24,2013-06-12,Resignation,0
4276,South Asian,Finance,Electrician,176.81,2011-09-16,2015-04-24,Contract End,0
4277,South Asian,Construction,Plumber,205.27,2008-05-07,2014-07-25,Termination,0
4278,Southeast Asian,Health,Helper,111.15,2012-05-17,2018-03-31,Termination,1
4279,Western,Health,Plumber,189.76,2001-05-13,2010-10-03,Termination,0
4280,Southeast Asian,Retail,Manager,1193.79,2007-02-19,2016-04-21,Resignation,0
4281,African,Logistics,Nurse,568.19,2006-02-07,2013-08-19,Resignation,0
4282,South Asian,Retail,Cook,178.41,2019-03-21,2023-07-27,Termination,1
4283,South Asian,Hospitality,Clerk,220.95,2016-07-12,2023-10-02,Termination,1
4284,South Asian,Hospitality,Engineer,682.47,2014-06-27,2016-12-05,Contract End,0
4285,Southeast Asian,Finance,Clerk,206.13,2013-07-28,2018-01-27,Termination,0
4286,Western,Construction,Labourer,134.15,2015-05-03,2018-03-01,Termination,1
4287,South Asian,Logistics,Clerk,246.41,2015-10-18,2019-10-28,Termination,0
4288,South Asian,Hospitality,Nurse,563.78,2014-06-30,2019-02-11,Termination,0
4289,South Asian,Logistics,Nurse,356.83,2022-02-17,2023-09-13,Resignation,1
4290,Western,Construction,Driver,139.57,2003-01-20,2010-02-17,Termination,0
4291,Southeast Asian,Oil & Gas,Driver,134.97,2009-12-12,2018-06-05,Resignation,0
4292,South Asian,Health,Helper,105.89,2014-03-26,2024-06-15,Termination,0
4293,Western,Health,Nurse,560.56,2009-02-02,2017-11-05,Resignation,0
4294,South Asian,Health,Driver,142.58,2021-06-03,2024-06-25,Termination,0
4295,South Asian,Logistics,Clerk,249.67,2007-04-22,2018-01-22,Resignation,0
4296,Arab,Logistics,Manager,737.65,2010-01-03,2017-02-28,Resignation,0
4297,South Asian,Hospitality,Accountant,230.56,2007-10-03,2019-07-06,Termination,1
4298,South Asian,Health,Cook,158.13,2006-01-18,2016-08-18,Termination,0
4299,Arab,Construction,Plumber,211.81,2002-07-12,2012-10-21,Resignation,0
4300,South Asian,Oil & Gas,Labourer,133.16,2008-11-09,2013-06-29,Termination,0
4301,Western,Construction,Nurse,449.38,2017-06-28,2021-11-18,Resignation,0
4302,Western,Construction,Labourer,133.07,2003-08-09,2012-09-03,Termination,1
4303,South Asian,Health,Engineer,547.41,2011-09-25,2022-12-04,Termination,1
4304,Southeast Asian,Oil & Gas,Cook,192.01,2012-12-26,2015-09-22,Resignation,0
4305,South Asian,Construction,Clerk,213.33,2007-03-13,2010-11-23,Termination,0
4306,Southeast Asian,Construction,Cook,142.68,1999-12-09,2010-09-14,Contract End,0
4307,South Asian,Health,Helper,117.23,2009-05-11,2021-04-25,Resignation,0
4308,Southeast Asian,Health,Nurse,412.28,2007-10-28,2010-03-18,Termination,1
4309,Southeast Asian,Retail,Helper,149.5,2012-11-16,2019-12-12,Resignation,0
4310,Southeast Asian,Oil & Gas,Electrician,249.06,2019-01-31,2020-05-09,Resignation,0
4311,African,IT,IT Professional,610.21,2005-08-11,2010-06-16,Resignation,0
4312,South Asian,Construction,Clerk,180.37,2005-09-19,2013-03-20,Resignation,0
4313,Southeast Asian,Construction,Electrician,244.18,1999-07-23,2011-01-19,Termination,0
4314,Arab,Retail,Manager,1827.46,2004-09-07,2013-05-27,Termination,0
4315,Southeast Asian,Oil & Gas,Electrician,156.77,2010-09-21,2018-08-29,Resignation,0
4316,South Asian,Oil & Gas,Plumber,234.86,2006-03-03,2016-06-29,Termination,1
4317,African,Logistics,Labourer,139.15,2014-03-26,2016-11-16,Resignation,0
4318,South Asian,IT,Clerk,232.25,2000-12-08,2012-10-22,Resignation,0
4319,South Asian,Hospitality,Driver,153.37,2008-04-15,2020-02-23,Termination,0
4320,South Asian,IT,Cook,136.2,2019-01-20,2022-08-06,Termination,1
4321,Arab,Hospitality,Driver,152.1,2016-11-28,2017-11-30,Resignation,0
4322,Arab,Retail,Nurse,577.53,2019-06-04,2024-02-13,Termination,1
4323,South Asian,Hospitality,Plumber,230.34,2018-05-14,2019-12-31,Termination,1
4324,South Asian,Retail,Electrician,138.62,2017-10-28,2023-06-25,Termination,0
4325,Arab,Construction,Nurse,538.01,2016-07-17,2020-03-06,Termination,1
4326,South Asian,Retail,Nurse,447.4,2016-07-04,2022-07-08,Termination,0
4327,South Asian,Retail,IT Professional,536.65,2006-07-08,2015-03-14,Resignation,0
4328,South Asian,Logistics,Helper,114.19,2022-08-04,2023-09-15,Contract End,0
4329,South Asian,Hospitality,Engineer,962.16,2008-09-10,2012-05-12,Resignation,0
4330,South Asian,Construction,Engineer,674.32,2017-07-17,2024-04-13,Resignation,0
4331,Western,Hospitality,Electrician,179.18,2007-06-07,2017-10-29,Resignation,0
4332,South Asian,Hospitality,Accountant,282.58,2012-08-20,2019-11-04,Termination,0
4333,Arab,IT,Labourer,132.82,2000-06-11,2012-04-26,Termination,1
4334,African,Construction,Accountant,298.27,2002-01-05,2013-05-17,Resignation,0
4335,African,IT,Driver,129.36,2017-05-03,2021-07-27,Resignation,0
4336,Southeast Asian,Retail,Accountant,300.94,2018-01-12,2021-03-15,Resignation,0
4337,Southeast Asian,Logistics,Cook,217.26,2004-08-01,2011-05-17,Resignation,0
4338,South Asian,IT,Clerk,221.44,2014-01-10,2017-05-15,Resignation,0
4339,South Asian,Retail,Plumber,195.8,2021-05-13,2024-08-16,Termination,0
4340,South Asian,Finance,Accountant,254.33,2011-02-20,2017-12-25,Resignation,0
4341,Arab,Oil & Gas,Helper,137.18,2006-02-12,2015-09-11,Resignation,0
4342,Arab,Construction,Clerk,247.37,2014-04-19,2024-02-16,Termination,0
4343,South Asian,Logistics,Nurse,535.08,2003-06-17,2015-03-25,Termination,0
4344,South Asian,Construction,Engineer,752.86,2012-01-30,2016-07-02,Resignation,0
4345,South Asian,Logistics,Nurse,593.04,2011-03-18,2013-12-19,Resignation,0
4346,South Asian,Construction,Engineer,996.7,2014-01-01,2024-08-20,Contract End,0
4347,South Asian,Construction,Electrician,207.24,2015-04-29,2024-07-01,Resignation,0
4348,South Asian,Construction,Helper,106.11,2016-06-23,2023-01-13,Resignation,0
4349,South Asian,Construction,IT Professional,699.73,2021-06-24,2024-11-18,Termination,0
4350,South Asian,Health,Accountant,352.01,2010-02-15,2011-09-21,Resignation,0
4351,Arab,Construction,IT Professional,479.85,2006-02-28,2015-11-27,Termination,1
4352,South Asian,Construction,Driver,149.57,2011-08-22,2017-10-14,Contract End,0
4353,South Asian,Construction,Plumber,175.53,2003-11-05,2011-06-15,Resignation,0
4354,South Asian,Logistics,Plumber,158.79,2015-11-24,2022-08-31,Termination,1
4355,South Asian,IT,Driver,162.28,2009-03-27,2017-02-15,Termination,1
4356,South Asian,Retail,Helper,116.41,2008-01-28,2016-08-28,Termination,0
4357,Southeast Asian,Retail,Electrician,180.13,2014-11-23,2019-02-16,Termination,0
4358,Western,Logistics,Accountant,346.68,2005-11-22,2017-07-29,Termination,1
4359,South Asian,Construction,Electrician,179.28,2005-07-05,2013-10-22,Termination,0
4360,South Asian,Oil & Gas,Nurse,511.07,2013-10-06,2022-10-24,Contract End,0
4361,Western,Retail,IT Professional,545.15,2013-12-18,2024-02-22,Resignation,0
4362,South Asian,Construction,Electrician,234.32,2015-03-05,2023-12-06,Resignation,0
4363,South Asian,Health,Plumber,201.61,2015-05-11,2021-09-01,Termination,0
4364,South Asian,Finance,IT Professional,265.14,2002-11-16,2010-08-14,Termination,0
4365,Arab,Hospitality,Nurse,578.39,2017-07-02,2020-03-30,Termination,0
4366,Arab,Hospitality,Cook,201.37,2006-11-05,2015-09-23,Termination,1
4367,Arab,Health,Clerk,152.16,2001-09-10,2013-07-31,Resignation,0
4368,Western,Hospitality,Clerk,241.32,2005-02-05,2012-06-05,Resignation,0
4369,South Asian,Logistics,IT Professional,572.77,2005-05-04,2016-08-26,Resignation,0
4370,South Asian,Health,Driver,122.9,2008-07-31,2014-12-18,Resignation,0
4371,South Asian,Retail,Nurse,386.12,2013-09-25,2021-09-08,Resignation,0
4372,African,Retail,Accountant,403.02,2020-11-02,2023-08-02,Resignation,0
4373,South Asian,Oil & Gas,Manager,1228.82,2008-11-01,2010-07-24,Termination,0
4374,Southeast Asian,Construction,Engineer,828.37,2005-07-18,2012-04-05,Termination,1
4375,Arab,Construction,Helper,116.21,2014-08-12,2020-11-23,Termination,1
4376,South Asian,Construction,Electrician,192.5,2016-08-19,2023-03-12,Resignation,0
4377,South Asian,Oil & Gas,Helper,138.09,2002-06-04,2010-03-21,Termination,0
4378,African,Finance,Nurse,516.67,2008-02-19,2011-01-10,Termination,0
4379,African,IT,Electrician,173.76,2004-06-09,2014-10-02,Termination,1
4380,Arab,Hospitality,Nurse,336.49,2008-12-15,2019-07-25,Termination,0
4381,South Asian,Retail,Driver,180.96,2015-11-05,2019-10-26,Termination,0
4382,South Asian,Construction,Clerk,200.84,2012-01-07,2021-10-26,Resignation,0
4383,South Asian,Logistics,Cook,206.13,2013-11-12,2017-06-09,Termination,0
4384,Arab,Logistics,Accountant,308.85,2011-08-31,2017-09-20,Termination,0
4385,Southeast Asian,Logistics,Accountant,254.31,2004-09-27,2011-11-23,Resignation,0
4386,South Asian,Construction,Accountant,359.83,2005-04-08,2011-08-08,Resignation,0
4387,South Asian,Logistics,Plumber,233.55,2012-08-30,2014-02-16,Resignation,0
4388,Arab,Retail,Manager,1968.46,2022-03-06,2024-05-13,Resignation,0
4389,Southeast Asian,Hospitality,Cook,203.82,2010-04-07,2015-01-24,Resignation,0
4390,South Asian,IT,Helper,141.77,2007-01-24,2013-01-11,Resignation,0
4391,South Asian,IT,Accountant,291.35,2014-08-30,2019-11-28,Resignation,0
4392,Southeast Asian,IT,Clerk,191.18,2009-10-01,2020-02-05,Resignation,1
4393,South Asian,Construction,Accountant,201.36,2016-03-12,2017-04-29,Termination,0
4394,South Asian,Hospitality,Engineer,1095.07,2010-06-09,2015-11-15,Termination,0
4395,South Asian,Oil & Gas,Electrician,195.83,2009-03-25,2015-05-10,Termination,1
4396,South Asian,IT,Engineer,783.5,2006-04-20,2011-12-12,Termination,0
4397,South Asian,Construction,IT Professional,721.71,2008-03-22,2018-12-11,Termination,0
4398,South Asian,Logistics,Manager,604.63,2016-11-04,2019-03-02,Resignation,1
4399,South Asian,Logistics,Cook,138.02,2017-08-16,2021-10-17,Resignation,0
4400,Southeast Asian,Construction,Clerk,249.72,2008-05-21,2014-03-31,Termination,0
4401,African,Construction,Driver,154.04,2009-08-27,2021-06-11,Resignation,1
4402,Western,Oil & Gas,Helper,121.33,2008-01-14,2017-09-29,Termination,0
4403,South Asian,Health,Electrician,159.55,2013-11-12,2023-11-06,Resignation,0
4404,South Asian,Health,IT Professional,310.99,2010-10-21,2019-04-03,Resignation,0
4405,South Asian,Construction,Electrician,147.5,2014-01-28,2016-03-11,Contract End,0
4406,Southeast Asian,Construction,Accountant,442.77,2016-11-26,2023-05-29,Resignation,0
4407,African,Health,Plumber,184.39,2007-01-16,2017-10-24,Termination,1
4408,South Asian,Oil & Gas,Labourer,106.16,2022-09-15,2023-11-22,Resignation,0
4409,Southeast Asian,Construction,Cook,206.1,2004-06-18,2015-05-18,Resignation,0
4410,South Asian,Hospitality,Driver,122.86,2004-12-04,2013-03-13,Contract End,0
4411,South Asian,IT,Plumber,171.09,2010-11-17,2021-09-26,Termination,0
4412,South Asian,Construction,Cook,142.03,2015-02-12,2019-09-24,Termination,1
4413,South Asian,IT,Driver,160.24,2014-12-22,2019-03-14,Resignation,0
4414,South Asian,Construction,Helper,141.05,2003-08-18,2013-10-11,Resignation,0
4415,South Asian,Construction,Manager,675.57,2011-04-24,2013-06-26,Resignation,0
4416,South Asian,Retail,Engineer,917.07,2015-10-31,2022-12-03,Contract End,0
4417,South Asian,Logistics,Cook,172.5,2009-07-05,2021-04-24,Termination,0
4418,South Asian,Logistics,Cook,121.48,2010-02-05,2021-12-06,Resignation,1
4419,South Asian,Finance,Clerk,172.84,2011-09-07,2019-07-22,Resignation,0
4420,Arab,Construction,Driver,169.96,2010-03-19,2021-12-24,Resignation,0
4421,Southeast Asian,Health,Plumber,169.27,2012-10-02,2014-04-21,Termination,1
4422,Arab,Retail,Accountant,397.22,2001-12-18,2012-05-03,Termination,1
4423,South Asian,Construction,Accountant,396.14,2016-06-29,2024-07-06,Contract End,0
4424,Arab,Health,Labourer,136.54,2005-08-18,2015-05-16,Termination,1
4425,Southeast Asian,Logistics,Driver,189.33,2010-12-06,2012-03-11,Resignation,0
4426,South Asian,IT,Manager,1440.92,2008-06-14,2016-02-21,Resignation,0
4427,South Asian,Oil & Gas,Electrician,168.37,2012-12-26,2016-12-01,Resignation,0
4428,South Asian,Construction,Cook,121.54,2009-11-24,2012-03-01,Termination,1
4429,Western,Oil & Gas,Driver,173.99,2015-03-09,2022-03-20,Contract End,0
4430,South Asian,Oil & Gas,Cook,120.36,2002-02-19,2013-11-27,Termination,0
4431,Arab,Hospitality,Engineer,1169.17,2015-05-14,2023-09-25,Contract End,0
4432,South Asian,Construction,Accountant,232.81,2018-12-10,2023-04-05,Resignation,0
4433,South Asian,Retail,Nurse,543.19,2006-08-07,2017-02-05,Termination,1
4434,South Asian,Finance,Helper,121.99,2015-02-01,2023-12-11,Resignation,0
4435,Arab,Construction,Labourer,103.77,2013-06-25,2017-06-19,Resignation,0
4436,South Asian,Construction,Nurse,598.97,2015-08-24,2019-06-29,Resignation,0
4437,South Asian,Logistics,Clerk,249.61,2001-12-15,2013-05-13,Resignation,0
4438,Western,Construction,Accountant,337.52,2008-10-13,2015-03-15,Resignation,0
4439,South Asian,IT,Cook,199.06,2003-05-11,2014-08-19,Termination,0
4440,South Asian,Retail,Clerk,248.72,2013-10-16,2017-11-16,Resignation,0
4441,African,Construction,Accountant,445.05,2014-04-27,2022-09-22,Resignation,1
4442,Arab,Oil & Gas,Clerk,176.06,2006-01-21,2012-08-14,Termination,0
4443,South Asian,Hospitality,Nurse,448.53,2008-08-30,2013-03-22,Resignation,0
4444,Arab,IT,Electrician,240.45,2007-05-12,2011-06-21,Resignation,0
4445,Southeast Asian,Retail,Labourer,110.22,2018-10-02,2023-06-10,Resignation,1
4446,South Asian,Finance,Driver,149.94,2015-04-03,2022-01-27,Resignation,0
4447,South Asian,Oil & Gas,Clerk,192.08,2010-03-18,2018-02-28,Resignation,0
